fact_id,raw_text,source_page,source_name,last_updated,schema_type,topic,theme,theme_group,sub_theme,astrological_trigger_json,ai_summary
550cd2f38b75f8fbd128e275fc25cbe7c3b27b4abb1e97c12d827831d54425bb,"Critical Note: The Debate on Nodal Aspects (Rahu & Ketu)
The Parashari view of 5th, 7th, and 9th aspects for the nodes is common but not universally",p62-64,BPHS_GCS,2025-09-23T10:47:26.991413,aspect,,"Foundational Concepts,doshas","Astrological Principles,Malefic Influences","classification,definition,general_principle,rahu_ketu_affliction","{""type"": ""aspect"", ""source_planet"": null, ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": null, ""target_sign"": null, ""strength"": null}","The common Parashari view considers the nodes (Rahu and Ketu) to aspect the 5th, 7th, and 9th houses from their position. However, this perspective isn't universally accepted within astrology. (Additional Context: While the Parashari system is widely used, other systems like Jaimini astrology have different aspects for Rahu and Ketu.  The strength and interpretation of these aspects can also vary based on other factors in the birth chart.)"
07bd2553045bd183fa88608b6f125c2ff870d2990f2ff26fa7abb2de5d8e178d,"Debilitated Jupiter (Capricorn) Aspect: May lead to poor judgment, misplaced optimism, or moral compromises related to the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.991649,sign_trait,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""sign_trait"", ""sign"": ""Capricorn"", ""element"": ""earth"", ""planet_name"": ""Jupiter"", ""house"": null, ""modality"": ""cardinal"", ""ruler"": ""Saturn""}","Jupiter is debilitated in the sign of Capricorn, which can lead to poor judgment, misplaced optimism, or moral compromises in the areas of life represented by the houses Jupiter aspects. (Additional Context: Jupiter's debilitation in Capricorn suggests a challenging placement where the expansive and optimistic nature of Jupiter is restricted by the practical and limiting energy of Capricorn. This can manifest as difficulties in expressing generosity, pursuing higher knowledge, or maintaining moral integrity.  Remedies may include practices that cultivate discipline, focus, and realistic expectations.)"
f718dcfa41e42903819e08c9767d8ee0e54f78cd06317303f77e53dcb59ea9b3,"Debilitated Jupiter (Capricorn) Aspect: May lead to poor judgment, misplaced optimism, or moral compromises related to the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.991652,aspect,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""aspect"", ""source_planet"": ""Jupiter"", ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": ""Debilitated"", ""source_sign"": ""Capricorn"", ""target_sign"": null, ""strength"": ""Debilitated""}","A debilitated Jupiter in Capricorn can lead to poor judgment, misplaced optimism, and moral compromises in the areas of life represented by the houses it aspects. (Additional Context: Jupiter's debilitation in Capricorn weakens its inherent benefic nature.  This could manifest as struggles with wisdom, expansion, and ethical decision-making.  Remedies may involve strengthening Jupiter through practices like chanting mantras or wearing yellow gemstones.)"
ed2dc12830e48eba6974d8bfcb012961f4060f981f3f9fc84b568be26f9292f2,"Debilitated Jupiter (Capricorn) Aspect: May lead to poor judgment, misplaced optimism, or moral compromises related to the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.991655,house_profile,,other,Other,other,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": ""Jupiter"", ""state"": ""Debilitated"", ""classifications"": [], ""karakas"": [], ""significations"": []}","A debilitated Jupiter in Capricorn may lead to poor judgment, misplaced optimism, or moral compromises in the houses it aspects. (Additional Context: Jupiter's debilitation in Capricorn weakens its inherent benefic nature.  While aspects generally improve the areas they touch, Jupiter's weakened state may bring about challenges related to expansion and wisdom in those areas. The specific effects will depend on the houses aspected and other planetary influences.)"
679cfc0923c20889ff4ee1202b644d500e25d2df5a4cd7adfdf93823e9e50885,"Debilitated Jupiter (Capricorn) Aspect: May lead to poor judgment, misplaced optimism, or moral compromises related to the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.991658,planet_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""planet_profile"", ""planet_name"": ""Jupiter"", ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": ""Debilitated"", ""sign"": ""Capricorn"", ""friends"": null, ""enemies"": null, ""neutral_to"": null}","Debilitated Jupiter in Capricorn can lead to poor judgment, misplaced optimism, or moral compromises in the areas of life represented by the houses it aspects. (Additional Context: Jupiter's debilitation in Capricorn suggests a challenging placement where its natural expansive and benevolent qualities are restricted. This could manifest as difficulties in areas related to wisdom, knowledge, luck, and spiritual growth.  Remedies such as strengthening Jupiter through rituals or gemstones may be beneficial.)"
266e358027667bc40b07a01b60001eea0766c7c6c881b14bf89aac4665bd6e59,"Debilitated Mars (Cancer) Aspect: Creates emotional aggression, frustration, poor impulse control, and potential for domestic strife.",p62-64,BPHS_GCS,2025-09-23T10:47:26.991888,sign_trait,,"core_self_vitality,health_risks_longevity,home_property_vehicles","Domestic Environment,Identity & Personality,Physical Health","domestic_harmony,self_identity_character,vitality_energy_levels","{""type"": ""sign_trait"", ""sign"": ""Cancer"", ""element"": ""Water"", ""planet_name"": ""Mars"", ""house"": null, ""modality"": ""Cardinal"", ""ruler"": ""Moon""}","Mars debilitated in Cancer can lead to emotional aggression, frustration, poor impulse control, and potential domestic strife. (Additional Context: This placement may suggest difficulties with assertiveness and taking action, as Mars' fiery energy is suppressed by Cancer's watery emotional nature.  It could also manifest as passive-aggressive tendencies.  The individual may benefit from exploring healthy outlets for their energy, such as physical activity or creative pursuits.)"
674473d0fed11e5f09185dd277aa6b81ee0d7363651eef05c9d41fa132dad110,"Debilitated Mars (Cancer) Aspect: Creates emotional aggression, frustration, poor impulse control, and potential for domestic strife.",p62-64,BPHS_GCS,2025-09-23T10:47:26.991891,aspect,,"health_risks_longevity,home_property_vehicles","Domestic Environment,Mental & Emotional Health,Residence & Property","domestic_harmony,emotional_resilience,home_comforts,psychological_balance,stress_anxiety","{""type"": ""aspect"", ""source_planet"": ""Mars"", ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": ""Debilitated"", ""source_sign"": ""Cancer"", ""target_sign"": null, ""strength"": ""Debilitated""}","A debilitated Mars in Cancer can lead to emotional aggression, frustration, poor impulse control, and potential domestic strife. (Additional Context: Mars's debilitation in Cancer, a water sign ruled by the Moon, intensifies emotional volatility. This placement can signify suppressed anger and difficulty asserting oneself healthily.  Remedial measures like strengthening Mars through rituals or gemstones may be beneficial.)"
01b0e4be3a9eb4798db61744d6b917f368ae50b5ceedb0d3710a216958aef5e2,"Debilitated Mars (Cancer) Aspect: Creates emotional aggression, frustration, poor impulse control, and potential for domestic strife.",p62-64,BPHS_GCS,2025-09-23T10:47:26.991895,planet_profile,,"core_self_vitality,health_risks_longevity,home_property_vehicles","Domestic Environment,Identity & Personality,Physical Health","domestic_harmony,self_identity_character,vitality_energy_levels","{""type"": ""planet_profile"", ""planet_name"": ""Mars"", ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": ""Debilitated"", ""sign"": ""Cancer"", ""friends"": null, ""enemies"": null, ""neutral_to"": null}","A debilitated Mars in Cancer can lead to emotional aggression, frustration, poor impulse control, and potential domestic strife. (Additional Context: Mars's debilitation in Cancer, a water sign ruled by the Moon, suggests difficulty channeling Martian energy effectively. This placement can create internal tension between Mars's assertive nature and Cancer's emotional sensitivity.  Remedies may include practices that balance emotional expression with assertive action.)"
31772d1b6e74c5acbb36ea066c2a48483f7c832069c277e65ef097f20d292754,"Debilitated Mercury (Pisces) Aspect: Can cause confusion, miscommunication, poor judgment, or over-idealism in the aspected house.",p62-64,BPHS_GCS,2025-09-23T10:47:26.992171,planet_profile,,"career_public_life,learning_education_creativity","Profession & Field,Skills & Creativity","communication_media_publishing,intellectual_skills","{""type"": ""planet_profile"", ""planet_name"": ""Mercury"", ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": ""Debilitated"", ""sign"": ""Pisces"", ""friends"": null, ""enemies"": null, ""neutral_to"": null}","A debilitated Mercury in Pisces can lead to confusion, miscommunication, poor judgment, and excessive idealism in the house it aspects. (Additional Context: Mercury's debilitation in Pisces suggests a weakened ability to communicate and make sound judgments.  The dreamy, imaginative nature of Pisces further clouds Mercury's logical functions.  This placement may indicate a tendency towards escapism or difficulty grounding thoughts into practical reality.  Remedies could include strengthening Mercury through practices like chanting mantras, wearing specific gemstones, or engaging in activities that enhance communication and analytical skills.)"
343adac367e055d1c4aefd3ea9f1976fb854458a1b0cb2e130bd4a1d9e9094ad,"Debilitated Mercury (Pisces) Aspect: Can cause confusion, miscommunication, poor judgment, or over-idealism in the aspected house.",p62-64,BPHS_GCS,2025-09-23T10:47:26.992160,sign_trait,,learning_education_creativity,Skills & Creativity,intellectual_skills,"{""type"": ""sign_trait"", ""sign"": ""Pisces"", ""element"": ""water"", ""planet_name"": ""Mercury"", ""house"": null, ""modality"": ""mutable"", ""ruler"": ""Jupiter""}","Mercury is debilitated in Pisces, potentially leading to confusion, miscommunication, poor judgment, or excessive idealism in the house it aspects. (Additional Context: Mercury's debilitation in Pisces suggests a struggle to express thoughts and ideas clearly.  The watery, mutable nature of Pisces can cloud Mercury's logical and analytical abilities.  This placement may indicate a tendency towards daydreaming or escapism.)"
6b1ed8174bbf1bb6743879da9081ebc3680e49cd40889c58f79498dcacec523f,"Debilitated Mercury (Pisces) Aspect: Can cause confusion, miscommunication, poor judgment, or over-idealism in the aspected house.",p62-64,BPHS_GCS,2025-09-23T10:47:26.992164,aspect,,learning_education_creativity,Skills & Creativity,intellectual_skills,"{""type"": ""aspect"", ""source_planet"": ""Mercury"", ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": ""Debilitated"", ""source_sign"": ""Pisces"", ""target_sign"": null, ""strength"": ""Debilitated""}","A debilitated Mercury in Pisces can lead to confusion, miscommunication, poor judgment, and excessive idealism in the house it aspects. (Additional Context: Mercury's debilitation in Pisces suggests a weakened ability to communicate and make sound judgments.  The specific effects will depend on the house aspected and other planetary influences. Remediation could involve strengthening Mercury through practices like chanting mantras or wearing specific gemstones.)"
